Compound name,Compound,Gene Symbol,ncbitaxid,RelationSign
retrofractamide B,CP04527627,SCARB1,9606,associate
retrofractamide B,CP04527627,MLYCD,9606,associate
retrofractamide B,CP04527627,CDC42BPA,9606,associate
retrofractamide B,CP04527627,S1PR4,9606,associate
retrofractamide B,CP04527627,FPR1,9606,associate
retrofractamide B,CP04527627,CA7,9606,associate
retrofractamide B,CP04527627,HLA-A,9606,associate
retrofractamide B,CP04527627,P2RY14,9606,associate
retrofractamide B,CP04527627,TNFRSF1A,9606,associate
retrofractamide B,CP04527627,TAOK3,9606,associate
retrofractamide B,CP04527627,DCTPP1,9606,associate
retrofractamide B,CP04527627,RAD51,9606,associate
retrofractamide B,CP04527627,F10,9606,associate
retrofractamide B,CP04527627,PDGFRB,9606,associate
retrofractamide B,CP04527627,ITGAL,9606,associate
retrofractamide B,CP04527627,F9,9606,associate
retrofractamide B,CP04527627,TRPM8,9606,associate
retrofractamide B,CP04527627,THRB,9606,associate
retrofractamide B,CP04527627,WDR5,9606,associate
retrofractamide B,CP04527627,ALOX12,9606,associate
retrofractamide B,CP04527627,CALCA,9606,associate
dehydropipernonaline,CP05101212,ICAM1,9606,associate
dehydropipernonaline,CP05101212,ICAM1,9606,inhibit
dehydropipernonaline,CP05101212,TRPV1,9606,associate
dehydropipernonaline,CP05101212,DGAT1,9606,associate
dehydropipernonaline,CP05101212,TRPA1,9606,associate
dehydropipernonaline,CP05101212,GLI2,9606,associate
dehydropipernonaline,CP05101212,PDCD6,9606,associate
dehydropipernonaline,CP05101212,SEC31A,9606,associate
dehydropipernonaline,CP05101212,MAOB,9606,associate
dehydropipernonaline,CP05101212,SOAT1,9606,associate
dehydropipernonaline,CP05101212,GPR183,9606,associate
dehydropipernonaline,CP05101212,PIN1,9606,associate
dehydropipernonaline,CP05101212,SIGMAR1,9606,associate
dehydropipernonaline,CP05101212,PLA2G1B,9606,associate
dehydropipernonaline,CP05101212,HDAC3,9606,associate
dehydropipernonaline,CP05101212,HDAC6,9606,associate
dehydropipernonaline,CP05101212,F3,9606,associate
dehydropipernonaline,CP05101212,LDHB,9606,associate
dehydropipernonaline,CP05101212,PIM1,9606,associate
dehydropipernonaline,CP05101212,PTGER2,9606,associate
dehydropipernonaline,CP05101212,DRD3,9606,associate
dehydropipernonaline,CP05101212,HRH3,9606,associate
dehydropipernonaline,CP05101212,CYP2J2,9606,associate
dehydropipernonaline,CP05101212,ADRA1B,9606,associate
dehydropipernonaline,CP05101212,MCL1,9606,associate
dehydropipernonaline,CP05101212,CTSS,9606,associate
dehydropipernonaline,CP05101212,HDAC8,9606,associate
dehydropipernonaline,CP05101212,HRH4,9606,associate
dehydropipernonaline,CP05101212,IDO1,9606,associate
dehydropipernonaline,CP05101212,CNR2,9606,associate
dehydropipernonaline,CP05101212,PPARA,9606,associate
dehydropipernonaline,CP05101212,DPP4,9606,associate
dehydropipernonaline,CP05101212,SLC5A2,9606,associate
dehydropipernonaline,CP05101212,FABP4,9606,associate
dehydropipernonaline,CP05101212,NMUR2,9606,associate
dehydropipernonaline,CP05101212,GPR55,9606,associate
dehydropipernonaline,CP05101212,CDC25A,9606,associate
dehydropipernonaline,CP05101212,PREP,9606,associate
dehydropipernonaline,CP05101212,HTR2B,9606,associate
dehydropipernonaline,CP05101212,TGFBR2,9606,associate
dehydropipernonaline,CP05101212,SLCO1B1,9606,associate
dehydropipernonaline,CP05101212,STK4,9606,associate
dehydropipernonaline,CP05101212,VCAM1,9606,associate
dehydropipernonaline,CP05101212,ADCY1,9606,associate
dehydropipernonaline,CP05101212,ADAMTS4,9606,associate
dehydropipernonaline,CP05101212,CFTR,9606,associate
dehydropipernonaline,CP05101212,CYP11B2,9606,associate
dehydropipernonaline,CP05101212,GGPS1,9606,associate
dehydropipernonaline,CP05101212,CACNA1B,9606,associate
dehydropipernonaline,CP05101212,FGF1,9606,associate
dehydropipernonaline,CP05101212,FCER2,9606,associate
dehydropipernonaline,CP05101212,FOLR1,9606,associate
dehydropipernonaline,CP05101212,ALOX5AP,9606,associate
dehydropipernonaline,CP05101212,PDK2,9606,associate
dehydropipernonaline,CP05101212,PHOSPHO1,9606,associate
dehydropipernonaline,CP05101212,TMPRSS11D,9606,associate
dehydropipernonaline,CP05101212,TMPRSS6,9606,associate
dehydropipernonaline,CP05101212,PRKCE,9606,associate
dehydropipernonaline,CP05101212,ITGA4,9606,associate
dehydropipernonaline,CP05101212,SSTR3,9606,associate
dehydropipernonaline,CP05101212,STS,9606,associate
dehydropipernonaline,CP05101212,SSTR5,9606,associate
dehydropipernonaline,CP05101212,WNT3A,9606,associate
dehydropipernonaline,CP05101212,PDE1B,9606,associate
dehydropipernonaline,CP05101212,PLA2G4A,9606,associate
dehydropipernonaline,CP05101212,PLA2G2A,9606,associate
dehydropipernonaline,CP05101212,RELA,9606,associate
dehydropipernonaline,CP05101212,KIF11,9606,associate
dehydropipernonaline,CP05101212,SERPINE1,9606,associate
dehydropipernonaline,CP05101212,TXK,9606,associate
dehydropipernonaline,CP05101212,NAMPT,9606,associate
dehydropipernonaline,CP05101212,CDK8,9606,associate
dehydropipernonaline,CP05101212,NR1H4,9606,associate
dehydropipernonaline,CP05101212,CHRNA3,9606,associate
dehydropipernonaline,CP05101212,CYP51A1,9606,associate
dehydropipernonaline,CP05101212,PKN2,9606,associate
dehydropipernonaline,CP05101212,POLB,9606,associate
dehydropipernonaline,CP05101212,EP300,9606,associate
dehydropipernonaline,CP05101212,TPSAB1,9606,associate
dehydropipernonaline,CP05101212,PIP4K2B,9606,associate
dehydropipernonaline,CP05101212,DLG4,9606,associate
dehydropipernonaline,CP05101212,MIF,9606,associate
dehydropipernonaline,CP05101212,CD74,9606,associate
dehydropipernonaline,CP05101212,PRF1,9606,associate
dehydropipernonaline,CP05101212,KDM4C,9606,associate
dehydropipernonaline,CP05101212,HTR7,9606,associate
dehydropipernonaline,CP05101212,GSK3B,9606,associate
dehydropipernonaline,CP05101212,BMP4,9606,associate
dehydropipernonaline,CP05101212,NEK4,9606,associate
dehydropipernonaline,CP05101212,CA1,9606,associate
dehydropipernonaline,CP05101212,GALR1,9606,associate
dehydropipernonaline,CP05101212,AKT1,9606,associate
dehydropipernonaline,CP05101212,FES,9606,associate
dehydropipernonaline,CP05101212,PRKCQ,9606,associate
dehydropipernonaline,CP05101212,KCNA5,9606,associate
dehydropipernonaline,CP05101212,SCARB1,9606,associate
dehydropipernonaline,CP05101212,MLYCD,9606,associate
dehydropipernonaline,CP05101212,CDC42BPA,9606,associate
dehydropipernonaline,CP05101212,S1PR4,9606,associate
dehydropipernonaline,CP05101212,FPR1,9606,associate
dehydropipernonaline,CP05101212,CA7,9606,associate
dehydropipernonaline,CP05101212,HLA-A,9606,associate
dehydropipernonaline,CP05101212,P2RY14,9606,associate
dehydropipernonaline,CP05101212,TNFRSF1A,9606,associate
dehydropipernonaline,CP05101212,TAOK3,9606,associate
dehydropipernonaline,CP05101212,DCTPP1,9606,associate
Methyl piperate,CP07862213,Maoa,10090,inhibit
Methyl piperate,CP07862213,Maob,10090,inhibit
Methyl piperate,CP07862213,Maob,10116,inhibit
Methyl piperate,CP07862213,KDM1B,9606,associate
Methyl piperate,CP07862213,MAOA,9606,associate
Methyl piperate,CP07862213,MAOB,9606,associate
Methyl piperate,CP07862213,KDM1A,9606,associate
Methyl piperate,CP07862213,Maoa,10116,inhibit
Methyl piperate,CP07862213,TRPV1,9606,associate
Methyl piperate,CP07862213,EDNRB,9606,associate
Methyl piperate,CP07862213,EDNRA,9606,associate
Methyl piperate,CP07862213,CNR2,9606,associate
Methyl piperate,CP07862213,CA1,9606,associate
Methyl piperate,CP07862213,CTDSP1,9606,associate
Methyl piperate,CP07862213,STAT1,9606,associate
Methyl piperate,CP07862213,PTGS1,9606,associate
Methyl piperate,CP07862213,CA5A,9606,associate
Methyl piperate,CP07862213,XBP1,9606,associate
Methyl piperate,CP07862213,NR1H4,9606,associate
Methyl piperate,CP07862213,APOBEC3G,9606,associate
Methyl piperate,CP07862213,SENP6,9606,associate
Methyl piperate,CP07862213,MCL1,9606,associate
Methyl piperate,CP07862213,HDAC3,9606,associate
Methyl piperate,CP07862213,CDC25B,9606,associate
Methyl piperate,CP07862213,ABCB1,9606,associate
Methyl piperate,CP07862213,CA7,9606,associate
Methyl piperate,CP07862213,CASP3,9606,associate
Methyl piperate,CP07862213,CA3,9606,associate
Methyl piperate,CP07862213,SLC6A2,9606,associate
Methyl piperate,CP07862213,HDAC1,9606,associate
Methyl piperate,CP07862213,DUSP3,9606,associate
Methyl piperate,CP07862213,HCAR2,9606,associate
Methyl piperate,CP07862213,AKR1B1,9606,associate
Methyl piperate,CP07862213,MTNR1B,9606,associate
Methyl piperate,CP07862213,CLK1,9606,associate
Methyl piperate,CP07862213,CA2,9606,associate
Methyl piperate,CP07862213,GLO1,9606,associate
Methyl piperate,CP07862213,PPP1CA,9606,associate
Methyl piperate,CP07862213,TUBB1,9606,associate
Methyl piperate,CP07862213,SOAT1,9606,associate
Methyl piperate,CP07862213,SLC6A4,9606,associate
Methyl piperate,CP07862213,PTGS2,9606,associate
Methyl piperate,CP07862213,KLF5,9606,associate
Methyl piperate,CP07862213,HDAC6,9606,associate
Methyl piperate,CP07862213,HDAC8,9606,associate
Methyl piperate,CP07862213,SENP8,9606,associate
Methyl piperate,CP07862213,CA14,9606,associate
Methyl piperate,CP07862213,CA6,9606,associate
Methyl piperate,CP07862213,DNMT1,9606,associate
Methyl piperate,CP07862213,GPR55,9606,associate
Methyl piperate,CP07862213,RARA,9606,associate
Methyl piperate,CP07862213,F3,9606,associate
Methyl piperate,CP07862213,DYRK1A,9606,associate
Methyl piperate,CP07862213,ALOX5,9606,associate
Methyl piperate,CP07862213,CA12,9606,associate
Methyl piperate,CP07862213,TGFBR2,9606,associate
Methyl piperate,CP07862213,SLCO1B1,9606,associate
Methyl piperate,CP07862213,STK4,9606,associate
Methyl piperate,CP07862213,VCAM1,9606,associate
Methyl piperate,CP07862213,ADCY1,9606,associate
Methyl piperate,CP07862213,ADAMTS4,9606,associate
Methyl piperate,CP07862213,CFTR,9606,associate
Methyl piperate,CP07862213,CYP11B2,9606,associate
Methyl piperate,CP07862213,GGPS1,9606,associate
Methyl piperate,CP07862213,CACNA1B,9606,associate
Methyl piperate,CP07862213,FGF1,9606,associate
Methyl piperate,CP07862213,FCER2,9606,associate
Methyl piperate,CP07862213,FOLR1,9606,associate
Methyl piperate,CP07862213,ALOX5AP,9606,associate
Methyl piperate,CP07862213,PDK2,9606,associate
Methyl piperate,CP07862213,PHOSPHO1,9606,associate
Methyl piperate,CP07862213,TMPRSS11D,9606,associate
Methyl piperate,CP07862213,TMPRSS6,9606,associate
Methyl piperate,CP07862213,PRKCE,9606,associate
Methyl piperate,CP07862213,ITGA4,9606,associate
Methyl piperate,CP07862213,SSTR3,9606,associate
Methyl piperate,CP07862213,STS,9606,associate
Methyl piperate,CP07862213,SSTR5,9606,associate
Methyl piperate,CP07862213,WNT3A,9606,associate
Methyl piperate,CP07862213,PDE1B,9606,associate
Methyl piperate,CP07862213,PLA2G4A,9606,associate
Methyl piperate,CP07862213,PLA2G2A,9606,associate
Methyl piperate,CP07862213,RELA,9606,associate
Methyl piperate,CP07862213,KIF11,9606,associate
Methyl piperate,CP07862213,SERPINE1,9606,associate
Methyl piperate,CP07862213,TXK,9606,associate
Methyl piperate,CP07862213,NAMPT,9606,associate
Methyl piperate,CP07862213,CDK8,9606,associate
Methyl piperate,CP07862213,CHRNA3,9606,associate
Methyl piperate,CP07862213,CYP51A1,9606,associate
Methyl piperate,CP07862213,PKN2,9606,associate
Methyl piperate,CP07862213,POLB,9606,associate
Methyl piperate,CP07862213,EP300,9606,associate
Methyl piperate,CP07862213,TPSAB1,9606,associate
Methyl piperate,CP07862213,PIP4K2B,9606,associate
Methyl piperate,CP07862213,DLG4,9606,associate
Methyl piperate,CP07862213,MIF,9606,associate
Methyl piperate,CP07862213,CD74,9606,associate
Methyl piperate,CP07862213,PRF1,9606,associate
Methyl piperate,CP07862213,KDM4C,9606,associate
Methyl piperate,CP07862213,HTR7,9606,associate
Methyl piperate,CP07862213,GSK3B,9606,associate
Methyl piperate,CP07862213,BMP4,9606,associate
Methyl piperate,CP07862213,NEK4,9606,associate
pipernonaline,CP07912370,ICAM1,9606,associate
pipernonaline,CP07912370,ICAM1,9606,inhibit
pipernonaline,CP07912370,TRPV1,9606,associate
pipernonaline,CP07912370,MAOB,9606,associate
pipernonaline,CP07912370,HRH3,9606,associate
pipernonaline,CP07912370,SOAT1,9606,associate
pipernonaline,CP07912370,GPR183,9606,associate
pipernonaline,CP07912370,CNR1,9606,associate
pipernonaline,CP07912370,PLA2G1B,9606,associate
pipernonaline,CP07912370,HDAC3,9606,associate
pipernonaline,CP07912370,HDAC6,9606,associate
pipernonaline,CP07912370,F3,9606,associate
pipernonaline,CP07912370,GSK3B,9606,associate
pipernonaline,CP07912370,CA1,9606,associate
pipernonaline,CP07912370,CA7,9606,associate
pipernonaline,CP07912370,PIM1,9606,associate
pipernonaline,CP07912370,PTGER2,9606,associate
pipernonaline,CP07912370,CA2,9606,associate
pipernonaline,CP07912370,DYRK2,9606,associate
pipernonaline,CP07912370,ADRA1B,9606,associate
pipernonaline,CP07912370,PPARD,9606,associate
pipernonaline,CP07912370,CTSS,9606,associate
pipernonaline,CP07912370,HDAC8,9606,associate
pipernonaline,CP07912370,HRH4,9606,associate
pipernonaline,CP07912370,DYRK3,9606,associate
pipernonaline,CP07912370,KCNH2,9606,associate
pipernonaline,CP07912370,DPP4,9606,associate
pipernonaline,CP07912370,TBXAS1,9606,associate
pipernonaline,CP07912370,BDKRB1,9606,associate
pipernonaline,CP07912370,GPR55,9606,associate
pipernonaline,CP07912370,MCOLN3,9606,associate
pipernonaline,CP07912370,CDC25A,9606,associate
pipernonaline,CP07912370,PLK4,9606,associate
pipernonaline,CP07912370,CHRM2,9606,associate
pipernonaline,CP07912370,CA12,9606,associate
pipernonaline,CP07912370,TGFBR2,9606,associate
pipernonaline,CP07912370,SLCO1B1,9606,associate
pipernonaline,CP07912370,STK4,9606,associate
pipernonaline,CP07912370,VCAM1,9606,associate
pipernonaline,CP07912370,ADCY1,9606,associate
pipernonaline,CP07912370,ADAMTS4,9606,associate
pipernonaline,CP07912370,CFTR,9606,associate
pipernonaline,CP07912370,CYP11B2,9606,associate
pipernonaline,CP07912370,GGPS1,9606,associate
pipernonaline,CP07912370,CACNA1B,9606,associate
pipernonaline,CP07912370,FGF1,9606,associate
pipernonaline,CP07912370,FCER2,9606,associate
pipernonaline,CP07912370,FOLR1,9606,associate
pipernonaline,CP07912370,ALOX5AP,9606,associate
pipernonaline,CP07912370,PDK2,9606,associate
pipernonaline,CP07912370,PHOSPHO1,9606,associate
pipernonaline,CP07912370,TMPRSS11D,9606,associate
pipernonaline,CP07912370,TMPRSS6,9606,associate
pipernonaline,CP07912370,PRKCE,9606,associate
pipernonaline,CP07912370,ITGA4,9606,associate
pipernonaline,CP07912370,SSTR3,9606,associate
pipernonaline,CP07912370,STS,9606,associate
pipernonaline,CP07912370,SSTR5,9606,associate
pipernonaline,CP07912370,WNT3A,9606,associate
pipernonaline,CP07912370,PDE1B,9606,associate
pipernonaline,CP07912370,PLA2G4A,9606,associate
pipernonaline,CP07912370,PLA2G2A,9606,associate
pipernonaline,CP07912370,RELA,9606,associate
pipernonaline,CP07912370,KIF11,9606,associate
pipernonaline,CP07912370,SERPINE1,9606,associate
pipernonaline,CP07912370,TXK,9606,associate
pipernonaline,CP07912370,NAMPT,9606,associate
pipernonaline,CP07912370,CDK8,9606,associate
pipernonaline,CP07912370,NR1H4,9606,associate
pipernonaline,CP07912370,CHRNA3,9606,associate
pipernonaline,CP07912370,CYP51A1,9606,associate
pipernonaline,CP07912370,PKN2,9606,associate
pipernonaline,CP07912370,POLB,9606,associate
pipernonaline,CP07912370,EP300,9606,associate
pipernonaline,CP07912370,TPSAB1,9606,associate
pipernonaline,CP07912370,PIP4K2B,9606,associate
pipernonaline,CP07912370,DLG4,9606,associate
pipernonaline,CP07912370,MIF,9606,associate
pipernonaline,CP07912370,CD74,9606,associate
pipernonaline,CP07912370,PRF1,9606,associate
pipernonaline,CP07912370,KDM4C,9606,associate
pipernonaline,CP07912370,HTR7,9606,associate
pipernonaline,CP07912370,BMP4,9606,associate
pipernonaline,CP07912370,NEK4,9606,associate
pipernonaline,CP07912370,GALR1,9606,associate
pipernonaline,CP07912370,AKT1,9606,associate
pipernonaline,CP07912370,FES,9606,associate
pipernonaline,CP07912370,PRKCQ,9606,associate
pipernonaline,CP07912370,KCNA5,9606,associate
pipernonaline,CP07912370,LDHB,9606,associate
pipernonaline,CP07912370,SCARB1,9606,associate
pipernonaline,CP07912370,MLYCD,9606,associate
pipernonaline,CP07912370,CDC42BPA,9606,associate
pipernonaline,CP07912370,S1PR4,9606,associate
pipernonaline,CP07912370,FPR1,9606,associate
pipernonaline,CP07912370,HLA-A,9606,associate
pipernonaline,CP07912370,P2RY14,9606,associate
pipernonaline,CP07912370,TNFRSF1A,9606,associate
pipernonaline,CP07912370,TAOK3,9606,associate
pipernonaline,CP07912370,DCTPP1,9606,associate
pipernonaline,CP07912370,RAD51,9606,associate
Retrofractamide A,CP08909589,HDAC1,9606,associate
Retrofractamide A,CP08909589,HDAC3,9606,associate
Retrofractamide A,CP08909589,HDAC6,9606,associate
Retrofractamide A,CP08909589,FAAH,9606,associate
Retrofractamide A,CP08909589,HDAC1,9606,inhibit
Retrofractamide A,CP08909589,HDAC3,9606,inhibit
Retrofractamide A,CP08909589,HDAC6,9606,inhibit
Retrofractamide A,CP08909589,TRPV1,9606,associate
Retrofractamide A,CP08909589,SOAT1,9606,associate
Retrofractamide A,CP08909589,CNR2,9606,associate
Retrofractamide A,CP08909589,CNR1,9606,associate
Retrofractamide A,CP08909589,PPARD,9606,associate
Retrofractamide A,CP08909589,PPARG,9606,associate
Retrofractamide A,CP08909589,PPARA,9606,associate
Retrofractamide A,CP08909589,EDNRA,9606,associate
Retrofractamide A,CP08909589,MAOB,9606,associate
Retrofractamide A,CP08909589,CYP3A4,9606,associate
Retrofractamide A,CP08909589,IRAK1,9606,associate
Retrofractamide A,CP08909589,SLC6A4,9606,associate
Retrofractamide A,CP08909589,OPRM1,9606,associate
Retrofractamide A,CP08909589,PIK3CG,9606,associate
Retrofractamide A,CP08909589,CYP2C9,9606,associate
Retrofractamide A,CP08909589,KDR,9606,associate
Retrofractamide A,CP08909589,TRPA1,9606,associate
Retrofractamide A,CP08909589,CLK4,9606,associate
Retrofractamide A,CP08909589,TGFBR2,9606,associate
Retrofractamide A,CP08909589,SLCO1B1,9606,associate
Retrofractamide A,CP08909589,STK4,9606,associate
Retrofractamide A,CP08909589,VCAM1,9606,associate
Retrofractamide A,CP08909589,ADCY1,9606,associate
Retrofractamide A,CP08909589,ADAMTS4,9606,associate
Retrofractamide A,CP08909589,CFTR,9606,associate
Retrofractamide A,CP08909589,CYP11B2,9606,associate
Retrofractamide A,CP08909589,GGPS1,9606,associate
Retrofractamide A,CP08909589,CACNA1B,9606,associate
Retrofractamide A,CP08909589,FGF1,9606,associate
Retrofractamide A,CP08909589,FCER2,9606,associate
Retrofractamide A,CP08909589,FOLR1,9606,associate
Retrofractamide A,CP08909589,ALOX5AP,9606,associate
Retrofractamide A,CP08909589,PDK2,9606,associate
Retrofractamide A,CP08909589,PHOSPHO1,9606,associate
Retrofractamide A,CP08909589,TMPRSS11D,9606,associate
Retrofractamide A,CP08909589,TMPRSS6,9606,associate
Retrofractamide A,CP08909589,PRKCE,9606,associate
Retrofractamide A,CP08909589,ITGA4,9606,associate
Retrofractamide A,CP08909589,SSTR3,9606,associate
Retrofractamide A,CP08909589,STS,9606,associate
Retrofractamide A,CP08909589,SSTR5,9606,associate
Retrofractamide A,CP08909589,WNT3A,9606,associate
Retrofractamide A,CP08909589,PDE1B,9606,associate
Retrofractamide A,CP08909589,PLA2G4A,9606,associate
Retrofractamide A,CP08909589,PLA2G2A,9606,associate
Retrofractamide A,CP08909589,RELA,9606,associate
Retrofractamide A,CP08909589,KIF11,9606,associate
Retrofractamide A,CP08909589,SERPINE1,9606,associate
Retrofractamide A,CP08909589,TXK,9606,associate
Retrofractamide A,CP08909589,NAMPT,9606,associate
Retrofractamide A,CP08909589,CDK8,9606,associate
Retrofractamide A,CP08909589,NR1H4,9606,associate
Retrofractamide A,CP08909589,CHRNA3,9606,associate
Retrofractamide A,CP08909589,CYP51A1,9606,associate
Retrofractamide A,CP08909589,PKN2,9606,associate
Retrofractamide A,CP08909589,POLB,9606,associate
Retrofractamide A,CP08909589,EP300,9606,associate
Retrofractamide A,CP08909589,TPSAB1,9606,associate
Retrofractamide A,CP08909589,PIP4K2B,9606,associate
Retrofractamide A,CP08909589,DLG4,9606,associate
Retrofractamide A,CP08909589,MIF,9606,associate
Retrofractamide A,CP08909589,CD74,9606,associate
Retrofractamide A,CP08909589,PRF1,9606,associate
Retrofractamide A,CP08909589,KDM4C,9606,associate
Retrofractamide A,CP08909589,HTR7,9606,associate
Retrofractamide A,CP08909589,GSK3B,9606,associate
Retrofractamide A,CP08909589,BMP4,9606,associate
Retrofractamide A,CP08909589,NEK4,9606,associate
Retrofractamide A,CP08909589,CA1,9606,associate
Retrofractamide A,CP08909589,GALR1,9606,associate
Retrofractamide A,CP08909589,AKT1,9606,associate
Retrofractamide A,CP08909589,FES,9606,associate
Retrofractamide A,CP08909589,PRKCQ,9606,associate
Retrofractamide A,CP08909589,KCNA5,9606,associate
Retrofractamide A,CP08909589,LDHB,9606,associate
Retrofractamide A,CP08909589,SCARB1,9606,associate
Retrofractamide A,CP08909589,MLYCD,9606,associate
Retrofractamide A,CP08909589,CDC42BPA,9606,associate
Retrofractamide A,CP08909589,S1PR4,9606,associate
Retrofractamide A,CP08909589,FPR1,9606,associate
Retrofractamide A,CP08909589,CA7,9606,associate
Retrofractamide A,CP08909589,HLA-A,9606,associate
Retrofractamide A,CP08909589,P2RY14,9606,associate
Retrofractamide A,CP08909589,TNFRSF1A,9606,associate
Retrofractamide A,CP08909589,TAOK3,9606,associate
Retrofractamide A,CP08909589,DCTPP1,9606,associate
Retrofractamide A,CP08909589,RAD51,9606,associate
Retrofractamide A,CP08909589,F10,9606,associate
Retrofractamide A,CP08909589,PDGFRB,9606,associate
Retrofractamide A,CP08909589,ITGAL,9606,associate
Retrofractamide A,CP08909589,F9,9606,associate
Retrofractamide A,CP08909589,TRPM8,9606,associate
Retrofractamide A,CP08909589,THRB,9606,associate
Retrofractamide A,CP08909589,WDR5,9606,associate
Retrofractamide A,CP08909589,ALOX12,9606,associate
Retrofractamide A,CP08909589,CALCA,9606,associate
retrofractamide C,CP18432964,ICAM1,9606,associate
retrofractamide C,CP18432964,ICAM1,9606,inhibit
retrofractamide C,CP18432964,SOAT1,9606,associate
retrofractamide C,CP18432964,TRPV1,9606,associate
retrofractamide C,CP18432964,CNR2,9606,associate
retrofractamide C,CP18432964,EDNRA,9606,associate
retrofractamide C,CP18432964,CNR1,9606,associate
retrofractamide C,CP18432964,HDAC3,9606,associate
retrofractamide C,CP18432964,HDAC1,9606,associate
retrofractamide C,CP18432964,EDNRB,9606,associate
retrofractamide C,CP18432964,HDAC6,9606,associate
retrofractamide C,CP18432964,PPARA,9606,associate
retrofractamide C,CP18432964,TRPA1,9606,associate
retrofractamide C,CP18432964,XIAP,9606,associate
retrofractamide C,CP18432964,HRH2,9606,associate
retrofractamide C,CP18432964,MAOB,9606,associate
retrofractamide C,CP18432964,CYP3A4,9606,associate
retrofractamide C,CP18432964,IRAK1,9606,associate
retrofractamide C,CP18432964,SLC6A3,9606,associate
retrofractamide C,CP18432964,PPARG,9606,associate
retrofractamide C,CP18432964,XBP1,9606,associate
retrofractamide C,CP18432964,PTGES,9606,associate
retrofractamide C,CP18432964,OPRM1,9606,associate
retrofractamide C,CP18432964,MCL1,9606,associate
retrofractamide C,CP18432964,PPARD,9606,associate
retrofractamide C,CP18432964,PIK3CG,9606,associate
retrofractamide C,CP18432964,CTSS,9606,associate
retrofractamide C,CP18432964,KDR,9606,associate
retrofractamide C,CP18432964,TACR2,9606,associate
retrofractamide C,CP18432964,CLK4,9606,associate
retrofractamide C,CP18432964,EPHX2,9606,associate
retrofractamide C,CP18432964,PDGFRA,9606,associate
retrofractamide C,CP18432964,TGFBR2,9606,associate
retrofractamide C,CP18432964,SLCO1B1,9606,associate
retrofractamide C,CP18432964,STK4,9606,associate
retrofractamide C,CP18432964,VCAM1,9606,associate
retrofractamide C,CP18432964,ADCY1,9606,associate
retrofractamide C,CP18432964,ADAMTS4,9606,associate
retrofractamide C,CP18432964,CFTR,9606,associate
retrofractamide C,CP18432964,CYP11B2,9606,associate
retrofractamide C,CP18432964,GGPS1,9606,associate
retrofractamide C,CP18432964,CACNA1B,9606,associate
retrofractamide C,CP18432964,FGF1,9606,associate
retrofractamide C,CP18432964,FCER2,9606,associate
retrofractamide C,CP18432964,FOLR1,9606,associate
retrofractamide C,CP18432964,ALOX5AP,9606,associate
retrofractamide C,CP18432964,PDK2,9606,associate
retrofractamide C,CP18432964,PHOSPHO1,9606,associate
retrofractamide C,CP18432964,TMPRSS11D,9606,associate
retrofractamide C,CP18432964,TMPRSS6,9606,associate
retrofractamide C,CP18432964,PRKCE,9606,associate
retrofractamide C,CP18432964,ITGA4,9606,associate
retrofractamide C,CP18432964,SSTR3,9606,associate
retrofractamide C,CP18432964,STS,9606,associate
retrofractamide C,CP18432964,SSTR5,9606,associate
retrofractamide C,CP18432964,WNT3A,9606,associate
retrofractamide C,CP18432964,PDE1B,9606,associate
retrofractamide C,CP18432964,PLA2G4A,9606,associate
retrofractamide C,CP18432964,PLA2G2A,9606,associate
retrofractamide C,CP18432964,RELA,9606,associate
retrofractamide C,CP18432964,KIF11,9606,associate
retrofractamide C,CP18432964,SERPINE1,9606,associate
retrofractamide C,CP18432964,TXK,9606,associate
retrofractamide C,CP18432964,NAMPT,9606,associate
retrofractamide C,CP18432964,CDK8,9606,associate
retrofractamide C,CP18432964,NR1H4,9606,associate
retrofractamide C,CP18432964,CHRNA3,9606,associate
retrofractamide C,CP18432964,CYP51A1,9606,associate
retrofractamide C,CP18432964,PKN2,9606,associate
retrofractamide C,CP18432964,POLB,9606,associate
retrofractamide C,CP18432964,EP300,9606,associate
retrofractamide C,CP18432964,TPSAB1,9606,associate
retrofractamide C,CP18432964,PIP4K2B,9606,associate
retrofractamide C,CP18432964,DLG4,9606,associate
retrofractamide C,CP18432964,MIF,9606,associate
retrofractamide C,CP18432964,CD74,9606,associate
retrofractamide C,CP18432964,PRF1,9606,associate
retrofractamide C,CP18432964,KDM4C,9606,associate
retrofractamide C,CP18432964,HTR7,9606,associate
retrofractamide C,CP18432964,GSK3B,9606,associate
retrofractamide C,CP18432964,BMP4,9606,associate
retrofractamide C,CP18432964,NEK4,9606,associate
retrofractamide C,CP18432964,CA1,9606,associate
retrofractamide C,CP18432964,GALR1,9606,associate
retrofractamide C,CP18432964,AKT1,9606,associate
retrofractamide C,CP18432964,FES,9606,associate
retrofractamide C,CP18432964,PRKCQ,9606,associate
retrofractamide C,CP18432964,KCNA5,9606,associate
retrofractamide C,CP18432964,LDHB,9606,associate
retrofractamide C,CP18432964,SCARB1,9606,associate
retrofractamide C,CP18432964,MLYCD,9606,associate
retrofractamide C,CP18432964,CDC42BPA,9606,associate
retrofractamide C,CP18432964,S1PR4,9606,associate
retrofractamide C,CP18432964,FPR1,9606,associate
retrofractamide C,CP18432964,CA7,9606,associate
retrofractamide C,CP18432964,HLA-A,9606,associate
retrofractamide C,CP18432964,P2RY14,9606,associate
