Phenotype,Network_score
Alpers Syndrome (disorder),0.0005279344258674632
Xipamide adverse reaction,0.0005258904693189922
acute glomerulonephritis due to Goodpasture's syndrome,0.0005251767959421554
Calciphylaxis,0.0005232290763889299
"Hodgkin's disease, mixed cellularity, unspecified site, extranodal and solid organ sites",0.000522430744256876
Aphasia as sequela of non-traumatic subarachnoid hemorrhage,0.0005217906738333703
Gynatresia of vagina,0.0005200096024872144
"Drug-induced chronic gout, right hip",0.0005198757614527151
Moderate epithelial dysplasia,0.0005195645772953228
"Nondisplaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type I or II with nonunion",0.0005187585812815118
Other retinal vascular occlusions,0.0005182369543451458
Sputum: blood cells present,0.0005178045181743451
unable to stop drinking,0.0005175498008943582
AIDS-associated disorder,0.0005170745443358298
pseudosarcomatous carcinoma of respiratory tract,0.000515927661828306
Supernumerary permanent mandibular right third molar tooth,0.0005145409425493254
Diffuse large cell lymphoma (High grade B-cell Burkitt-like lymphoma) recurrent,0.0005143822883987639
Methanol retinopathy,0.0005139933009978511
Wound of right hip region due to nonvenomous insect bite,0.0005123950728054752
postoperative dural tear,0.0005121693172204247
Hepatorenal syndrome following labor and delivery,0.0005121625396977686
Erectile dysfunction,0.000510926058543444
Stuporous depression,0.0005099721496843498
Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,0.0005079214973422331
arthrogryposis-ectodermal dysplasia-cleft lip/palate-developmental delay syndrome,0.0005075386188968318
"Noncollision motor vehicle traffic accident while alighting from vehicle NOS, rider of animal or occupant of animal-drawn vehicle injured",0.0005070633734586201
Pseudoretinitis pigmentosa,0.0005064811587899775
"lung transplant; complications, mechanical",0.0005063716459385969
Mefenamic acid overdose,0.0005063629594748983
Accidental magnetic resonance imaging contrast media overdose,0.0005049235381839024
"sinus venosus; persistent, with imperfect incorporation in right auricle",0.0005046651732999982
"Ring staphyloma, unspecified eye",0.0005035365548733749
"Laceration of flexor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",0.000503108241608565
Appendix Lipoma,0.000502189170598153
blood-clot embolism following abortion,0.0005006591549425124
postprocedural chemical pneumonitis,0.0005005904254318411
Kinking of ureter without obstruction,0.0005000004659104265
intentional poisoning by opium,0.0004995080772696208
"Parasitic cyst of iris, ciliary body or anterior chamber, right eye",0.0004985255350382793
Congenital blocked tear duct of left eye,0.0004984880441314085
"Profound mental retardation with the statement of no, or minimal, impairment of behavior",0.0004983436774530556
phlebitis of right tibial vein,0.0004975578795185619
"renal; osteodystrophy, osteopathy (manifestation)",0.0004968223562158156
"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand",0.000496419656612354
Congenital viral hepatitis B infection,0.000496419656612354
"hemorrhage; newborn, subependymal, with intraventricular and intracerebral hemorrhage",0.0004958463377338028
"placenta; hemorrhage, abruptio placentae",0.000494831893295352
"puerperal sudden death as postpartum condition, delivered during previous episode",0.0004942129613310697
Fungus.microscopic observation &#x7C; XXX &#x7C; Pathology,0.0004937587800255028
Cellulitis of left lower eyelid,0.0004937275562862878
Chondromatosis,0.0004931352858886718
Hereditary Opalescent Dentin (disorder),0.0004931044460466822
Brachial artery occlusion,0.0004930074461512757
Congenital varicella infection,0.0004929933429157734
"Unspecified dislocation of unspecified sternoclavicular joint, subsequent encounter",0.0004917391137584036
hairy cell leukemia not having achieved remission,0.0004914891863017428
tooth; elongation,0.0004912739855446034
Stage IIIA Rectal Cancer AJCC v7,0.000491158948234342
Multiple actinic keratoses,0.0004906127059086712
cervical neuritis at C1-C2,0.0004902109944888772
Phagocyte Bactericidal Dysfunction,0.0004900154445998712
pseudosarcomatous carcinoma of floor of mouth,0.0004892679079721429
Genetic disorder of nail,0.0004883030121795468
"Brawny scleritis, left eye",0.0004880871640870538
"Other specified injuries of left foot, initial encounter",0.0004880677953574828
Malignant neoplasm of unspecified site of left female breast,0.00048778020835011065
"Nondisplaced fracture of lateral condyle of right humerus, initial encounter for open fracture",0.00048771788596936355
Posterior reversible encephalopathy syndrome,0.0004873210741231646
"umbilical cord; abnormal, affecting fetus",0.00048619249762559355
Pseudobulbar Palsy,0.00048511431125247104
Deaf Mutism,0.00048510420802110407
Neurotoxicity due to L-asparaginase,0.00048457819198637644
"Unspecified fracture of left toe(s), subsequent encounter for fracture with routine healing",0.00048434172560204704
Accidental bumetanide overdose,0.00048412546693823874
Penetrating abdominal trauma,0.0004838821995387623
Penile Angiosarcoma,0.00048383165643081774
"[X]Contact with blunt object, undetermined intent, occurrence at unspecified place",0.0004836952421619346
Allergy to cascara,0.00048341876565645637
Iron and folic acid adverse reaction,0.00048301085618434084
Pain or toothache,0.00048118042076096464
Pseudohypoparathyroidism,0.0004810880054895573
(Congenital kyphosis) or (Patau's syndrome NOS),0.0004800066261666759
PDGFRA Exon 12 Mutation,0.0004795200892859166
"Sprain of unspecified ligament of unspecified ankle, subsequent encounter",0.00047855315767786935
"Sprain of metacarpophalangeal joint of right index finger, initial encounter",0.0004780180136962829
"Other recurrent vertebral dislocation, thoracic region",0.0004767436884090157
"psychotic; disorder, cocaine (intoxication)",0.0004762644742371489
desmoplastic small round cell tumor of trachea,0.00047475930862202637
"Chromosome 18, deletion 18q23",0.0004744085995770021
"Displaced fracture of cuboid bone of unspecified foot, subsequent encounter for fracture with routine healing",0.00047407792816432534
rupture of flexor digitorum profundus tendon to index finger of left hand,0.0004731649540741937
tuberculosis; caries (manifestation),0.0004722868612878356
"Periprosthetic fracture around internal prosthetic right hip joint, sequela",0.0004719146869233561
"Pathological dislocation of right elbow, not elsewhere classified",0.00047128653722433957
Trauma of beak,0.000471217080836267
cervicitis; complicating pregnancy,0.00047079357041168864
Allergy to levodopa,0.00046868106501338035
"Driver of three-wheeled motor vehicle injured in collision with car, pick-up truck or van in traffic accident, subsequent encounter",0.0004683514709793285
"retina; disorder, Batten(-Mayou) (manifestation)",0.00046786602277878265
Fishing hook in pharynx,0.000467784892605972
"galactocele as postpartum condition, delivered during current episode",0.00046691965242376507
Allergy to desflurane,0.00046557453094207244
adenocarcinoma of trachea with mixed subtypes,0.00046434719898848
Intentional fenoprofen overdose,0.00046398885701608
Hereditary angioedema breakthrough attack,0.00046393094681825107
Peritoneal adenocarcinoma,0.00046140563633774646
Benzoic acid allergy,0.0004585138859429836
difficulty opening one eye,0.0004570044393768358
Absent stomach,0.0004567767876841727
Puncture wound with foreign body of unspecified lesser toe(s) without damage to nail,0.0004561428358636979
Human papillomavirus negative squamous cell carcinoma,0.00045607189131423146
"Ring corneal ulcer, right eye",0.0004557009710017593
allergy testing thyme erythema,0.0004538991705503794
Primary malignant neoplasm of ampulla of Vater,0.00045220548449341084
Cellulitis of left wrist,0.00045214693394231975
"Allergic contact dermatitis, poison oak",0.00045189061716754167
Protein level - finding,0.00045165409104713214
postprocedural cardiac functional disturbances,0.0004477721639270194
"Accident to powered aircraft while taking off, NOS, other person injured",0.00044676001614816477
Incarcerated fracture (avulsion) of medial epicondyle of unspecified humerus,0.00044575078694359906
Pediatric follicular lymphoma,0.00044566143673694216
"Anterior dislocation of left sternoclavicular joint, sequela",0.00044516489370829894
Inflammatory polyarthritis,0.00044377796952833887
"Dislocation of metacarpophalangeal joint of unspecified finger, sequela",0.00044342391339806847
grade I acid burns of cornea of left eye,0.0004426422850777181
cricoid cartilage; cleft,0.00044114923804112566
"Person on outside of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",0.0004403042912501767
Testicular Nasal Type Extranodal NK/T-Cell Lymphoma,0.00044011376384955913
"Myositis ossificans progressiva, unspecified finger(s)",0.00043989786224566004
Primary stuttering,0.0004388749718398429
"Split-Hand With Obstructive Uropathy, Spina Bifida, And Diaphragmatic Defects",0.0004380219490105667
giant cell carcinoma of prostate gland,0.0004378687954466839
"Unspecified war operations occurring after cessation of hostilities, civilian, sequela",0.00043760965425811583
"hemorrhage; complication prosthesis, bladder",0.00043681941865268584
Acoustic shock,0.00043667635234888395
"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",0.00043608821553729586
gout of distal interphalangeal joint of middle finger of right hand,0.00043553981244967127
Nephrosis deafness urinary tract digital malformation,0.000435285406083452
digestive tract; burn,0.00043516076725450545
Spirillosis,0.0004344379915866516
neoplasm of autonomic nerves of buttocks,0.0004338693593796158
scarlet fever; rash,0.0004334914963410568
Recurrent Malignant Extragonadal Non-Seminomatous Germ Cell Tumor,0.0004313283791537502
"Partial traumatic metacarpophalangeal amputation of left index finger, initial encounter",0.00043067349631432554
Polysaccharide iron complex adverse reaction,0.0004301845020583318
"Unspecified occupant of three-wheeled motor vehicle injured in collision with pedal cycle in traffic accident, subsequent encounter",0.00042910902562383
Kabuki make-up syndrome,0.0004285572648065512
Intramedullary fibrous scar of bone,0.0004285318897182126
"carcinoma in situ of left lower eyelid, including canthus",0.00042696264721399504
"Chronic gout due to renal impairment, right knee",0.0004260868168736444
"Angiomatosis, Bacillary",0.0004248123284679708
Tinea manuum due to Trichophyton mentagrophytes variant erinacei,0.00042450486835080334
Chemical burn of left lower leg,0.0004238923890248109
arcuate uterus with baby delivered,0.0004236362649846126
Jejunum obstruction,0.00042334138750877175
Carbonic anhydrase IV gene mutation,0.00042334138750877175
"Animal-drawn vehicle accident involving collision between animal-drawn vehicle and pedestrian, pedestrian conveyance or pedestrian vehicle, rider of animal injured",0.0004219582956390214
Other specified hemiplegia and hemiparesis affecting unspecified side,0.0004218877385787518
Gastric or duodenal ulcer,0.00042175484193103665
Military operations involving shrapnel NOS,0.0004217216674194188
Bleeding Disorder Due To P2rx1 Defect,0.00042082375424693923
Contracture of muscle of right upper arm,0.0004207950304528591
Punctate keratitis of left eye,0.000419542842622326
Postprocedural intra-abdominal sepsis,0.0004189053651101846
B. pertussis serology positive,0.00041585584622228156
"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",0.0004153138924910441
"Unspecified keratoconjunctivitis, left eye",0.00041482504602561747
Fuchs' heterochromic cyclitis of right eye,0.0004142037508037388
PDGFRA Exon 14 Mutation,0.00041397314654193895
Common femoral artery stenosis,0.0004130882320467363
"respiration; insufficient or poor, newborn",0.0004130442093628607
"rupture; vagina, complicating delivery",0.00041232043835278683
Allergy to bupivacaine,0.00041175744260007856
"Idiopathic chronic gout, unspecified ankle and foot, without tophus (tophi)",0.00041156755457270053
"Other myositis, unspecified lower leg",0.0004109054520574877
breech presentation of fetus with successful version with baby delivered,0.00040977823309429416
Sprain of interphalangeal joint of left middle finger,0.0004095761596512352
Visceral epilepsy,0.00040904585761710035
Primary non-active dental caries extending into outer half of enamel,0.00040871053551736885
neoplasm of autonomic nerves of upper extremities,0.00040761890266881724
"Follicular lymphoma grade III, unspecified",0.000407396733671244
neoplasm of soft tissue of thumb,0.0004066808002734738
trabecular adenocarcinoma of urinary tract,0.000406035460036401
neoplasm of soft tissue of left antecubital space,0.00040562556171097857
"Legal intervention involving unspecified explosives, bystander injured, subsequent encounter",0.0004051251976187127
giant cell sarcoma of penis,0.0004044047649779495
"Achromatopsia incomplete, X-linked",0.0004042148810043145
Dyspnea raising arms,0.00040384214667081006
X-linked mental retardation 8,0.00040336154852679926
Human papillomavirus deoxyribonucleic acid test negative,0.00040315684859329974
Malignant neoplasm of lower-outer quadrant of left male breast,0.00040180511762543915
Risperidone overdose of undetermined intent,0.0004003971667467504
Neonatal jaundice due to swallowed maternal blood,0.00039937329077737496
secondary malignant renovascular hypertension with renal failure,0.0003992997786732568
Wilson-Mikity syndrome,0.00039769323178959594
Allergy to pimozide,0.0003962064104365906
Embolus upper extremity,0.0003958009983191719
Macular retinal edema due to occlusion of left central retinal vein,0.0003950168671719304
Anterior segment mesenchymal dysgenesis,0.00039423772323912904
Cystic fibrosis with meconium ileus,0.00039409242236329367
McPherson Clemens syndrome,0.00039350162387111426
Adverse reaction to aminophenazone,0.00039320220822374694
conjunctival granuloma of right eye,0.0003930571825660704
"respiratory; disorder, maternal, affecting fetus",0.00039304071040523387
stomach; atonic,0.0003893153927453601
"Amphetamine or other stimulant use disorder, mild, with amphetamine or other stimulant intoxication, with perceptual disturbances",0.000389305794545357
Stunned Myocardium,0.000389240663092943
Mass of thyroid gland,0.00038909756527408896
"Pedestrian on sled injured in collision with pedal cycle unspecified, whether traffic or nontraffic accident",0.00038898285057817534
intraoperative hemorrhage of eye and adnexa,0.0003887600644149488
"Displaced intraarticular fracture of right calcaneus, subsequent encounter for fracture with nonunion",0.0003872850292190881
Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in traffic accident,0.0003870469222673296
angioimmunoblastic T-cell lymphoma in remission,0.00038634972488799633
Pavone Fiumara Rizzo syndrome,0.0003862377513310516
"Displaced fracture of distal phalanx of left little finger, initial encounter for open fracture",0.00038572404232135583
"Age-related cataract, morgagnian type, bilateral",0.000385556305773886
Stent-graft endoleak type IA,0.00038545440371290824
"Unspecified adhesions of iris, bilateral",0.00038538765375071226
"Unspecified injury of muscle and tendon of long extensor muscle of toe at ankle and foot level, left foot",0.00038508010222327026
Locally Advanced Unresectable Breast Carcinoma,0.0003841987088861184
tuberculosis of right hip,0.0003836912527418312
Hyperfunctional dysphonia,0.0003833956067536888
Infarction of optic radiation,0.0003830788690209106
orbital hemorrhage of right eye,0.0003819416232908809
"Foster-Kennedy syndrome, right eye",0.0003801302356640446
mild involutional melancholia (MDD),0.0003800993735152279
Krause-Kivlin syndrome,0.00037954317598791574
Oxazepam overdose,0.0003795387095972157
"Strain of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level",0.0003794716968014277
Thiourea overdose,0.0003789549433838923
pulling at both ears,0.00037855712891914973
Viscosity modifier allergy,0.0003783543526163033
spindle cell melanoma of penis,0.00037831407251369474
Arteriovenous fistula site erosion,0.0003778438676825308
Stage III Gallbladder Cancer AJCC v7,0.00037777751959738816
"Leukoedema, exfoliative",0.0003777605503220236
"Other specified injuries of right foot, initial encounter",0.0003773414120968092
Yorifuji Okuno syndrome,0.0003770719766275841
Sodium fusidate overdose of undetermined intent,0.0003762168175941414
"MYOPATHY, CONGENITAL, WITH TREMOR",0.0003755107927345657
"Nondisplaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with nonunion",0.0003753455993363164
"Rickets, X-Linked Hypophosphatemic",0.0003749470802093376
"placenta; infarction, complicating pregnancy",0.0003748863994586473
"Ectodermal dysplasia, hidrotic type",0.0003748863994586473
"Continuing pregnancy after spontaneous abortion of one fetus or more, second trimester, fetus 2",0.0003748327803826835
Papillary stenosis as diagnosis for the biliary tract,0.00037482174676489754
closed dislocation of interphalangeal joint of right thumb,0.0003746175562729849
"Glaucoma secondary to other eye disorders, right eye, mild stage",0.000373920880716837
Vertical Disease Transmission,0.00037239430315531716
congenital deformity of right ear causing impairment of hearing,0.00037176925217817123
"Nondisplaced other extraarticular fracture of left calcaneus, subsequent encounter for fracture with routine healing",0.00037176925217817123
"Peripheral corneal degeneration, unspecified eye",0.00037176925217817123
"Displaced fracture of cuboid bone of right foot, subsequent encounter for fracture with routine healing",0.0003713164118975288
Laceration of other specified muscles and tendons at ankle and foot level,0.0003711152684485445
"Military operations involving accidental detonation of onboard marine weapons, civilian, sequela",0.0003699056490851502
"DIABETES MELLITUS, INSULIN-DEPENDENT, 2",0.00036975794310928193
Fracture of pedicle of lumbar vertebra,0.0003694122145303107
"Other injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level, sequela",0.0003693906823787869
closed fracture of anterior third of right eleventh rib,0.00036903263469154974
Acquired hydromeningocele,0.0003686554218999835
"Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level",0.00036864066135987636
"Driver of three-wheeled motor vehicle injured in collision with fixed or stationary object in traffic accident, sequela",0.0003684886283238783
late effects of nontraumatic intracranial hemorrhage: speech and language deficit,0.00036753498248447386
"Agglutination detected, in vitro (finding)",0.0003672817786541022
Pleocytosis,0.00036630181890368805
"pregnancy; hemorrhage, due to trauma",0.0003658611621950583
rupture of distal tendon of biceps of left arm,0.0003656139359820684
"Presbycusis, bilateral",0.00036493601420319494
orbital osteomyelitis of right eye,0.00036454582744796765
"Unspecified injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",0.00036384821603815005
Isoniazid overdose of undetermined intent,0.0003631590315007261
(Other venereal/spirochaete disease) or (Reiter's syndrome),0.0003620183757471019
pre-osseointegration failure of dental implant,0.0003615020275052786
Laceration without foreign body of unspecified great toe without damage to nail,0.0003606067361703787
Pulmonary Complication,0.00036059317416683236
"pN0(i-): No regional lymph node metastasis histologically, negative IHC (breast)",0.000359910149206025
"Laceration of other specified muscles and tendons at ankle and foot level, left foot, initial encounter",0.0003597813343040813
Injury of toe of right foot,0.00035972192647136183
Shoulder Injuries and Disorders,0.00035929219004998317
"Mature T/NK-cell lymphomas, unspecified, unspecified site",0.0003591345402328696
"Fracture of subcondylar process of mandible, unspecified side, subsequent encounter for fracture with routine healing",0.00035849471156618943
"Acute (reversible) ischemia of small intestine, extent unspecified",0.00035832241226283195
Dermatosis of perineum,0.00035777015052813795
"Drug-induced chronic gout, multiple sites, with tophus (tophi)",0.00035722802458273224
thrombophlebitis of dorsal surface of femoropopliteal vein,0.0003570251749020116
"Other injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot, subsequent encounter",0.00035701800429477397
"regio; glutea, melanoma in situ",0.00035583926776032107
Allergy to mineral oil,0.0003551553279237207
mixed small and large cell diffuse lymphoma of central nervous system,0.0003547582881409402
cortical vein thrombosis with cerebral infarction,0.000353729338443428
Pallidopontonigral degeneration,0.00035367937871220664
"Periprosthetic fracture around internal prosthetic right ankle joint, sequela",0.0003533861101754486
"Other injury of extensor muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",0.00035291323490005237
"Disseminated chorioretinal inflammation, peripheral right eye",0.0003528624863826054
"Ankylosis, right foot",0.000351805581619449
Contusion of superficial palmar arch,0.0003515393225263201
"Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss",0.0003513349090516644
"stomach; deformity, acquired",0.00035121308730765347
Sclerotenonitis,0.0003492513555175717
transitional cell carcinoma in situ of scrotum,0.0003492456381246433
closed cleavage fracture with comminution (Ruedi and Allgower III) of the right distal tibia,0.00034881792464584656
"Strain of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",0.0003486833805782226
prostatic hyperplasia with urinary obstruction,0.0003484445957164346
neoplasm of radial artery of wrist,0.00034840466693546266
Diffuse small cleaved cell lymphoma (Nodal marginal zone B-cell lymphoma) refractory,0.0003482510157411979
Malignant neoplasm of pyloric antrum in situ,0.0003474817247485605
septic synovitis of toe of left foot,0.0003474817247485605
EAR CYSTIC MASS,0.0003474817247485605
Kallmann Syndrome 1,0.0003474817247485605
"[X]Accidental poisoning by and exposure to amphetamine - occurrence in school, other institution and public administrative area",0.0003474817247485605
Acute pain due to injury,0.0003474817247485605
Collision between railway vehicles followed by derailment,0.0003474817247485605
"Acquired atrophy of fallopian tube, unspecified side",0.0003474050835978547
common migraine without aura with intractable migraine,0.0003457404510621469
"Retinal telangiectasis, unspecified eye",0.00034456050551469813
"Other secondary chronic gout, unspecified knee, without tophus (tophi)",0.00034426356011142494
Quaternary ammonium surfactant adverse reaction,0.000344004936199905
growth on upper eyelid of left eye,0.0003433912721396774
mature T-cell lymphoma of orbit,0.00034226646879315694
EDEMA EXTENSIVE,0.0003413738441437609
Verrucous carcinoma,0.0003412811572066086
Other childhood disintegrative disorder,0.00034093154929708914
"Idiopathic chronic gout, elbow",0.0003407165685538875
grade 1 nodular sclerosing Hodgkin's lymphoma of cerebral ventricle,0.000340656864891638
"Other injury of extensor muscle, fascia and tendon of right index finger at wrist and hand level, subsequent encounter",0.00033956444418544335
Genotoxicity,0.00033884047619526744
Tinea corporis due to Trichophyton persicolor,0.00033865256898956385
"FEBRILE CONVULSIONS, FAMILIAL, 1 (disorder)",0.00033780494014426813
"Carcinoma, Lewis Lung",0.00033674958694809685
"Nondisplaced fracture of proximal phalanx of left thumb, sequela",0.00033673533766299474
"Chromosomal alteration, thirteenth pair",0.0003365355960127416
"Laceration with foreign body of unspecified great toe with damage to nail, sequela",0.0003358880278303784
Appendix Tubular Adenoma,0.0003357816366028751
Melanocytic matricoma,0.00033566239019506964
"Meningococcal arthritis, lower leg",0.0003355984493310958
"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 5",0.0003355260132335727
"urethra; rupture, following abortion",0.00033530214052580236
"injury due to fires, conflagrations, and hot substances during military operations",0.0003351181796515166
"Mental Retardation, X-Linked 19",0.0003350731453438532
septic synovitis of right wrist,0.00033473884272742653
"Displaced fracture of distal phalanx of right little finger, initial encounter for closed fracture",0.00033445044590373356
Overdose of drug primarily affecting the respiratory system,0.0003338451442959473
"thrombocytopenia; idiopathic, maternal, with transitory neonatal thrombocytopenia",0.0003337862738166379
"Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level",0.00033360526516298635
Deleterious GNA11 Gene Mutation,0.00033340978441088055
Keratitis and keratoconjunctivitis in other infectious and parasitic diseases classified elsewhere,0.00033338510125254666
Phonological dysgraphia,0.00033338510125254666
fetal thrombocytopenia as antepartum condition,0.00033338510125254666
Temporomandibular ankylosis,0.00033299043145766096
Gouty tophus of right elbow,0.00033283890143053754
Peripheral occlusive disease,0.0003327924016333219
Renal Cell Carcinoma,0.00033179162701054435
"Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",0.00033152273396780505
Thrombocytopenia absent ulnar syndrome,0.00033131175842325946
(Functional constipation) or (impacted feces),0.0003310068900080078
"Accidental poisoning by gases or fumes on ship, occupant of small unpowered boat injured",0.000331003677053667
Pleasant,0.00033059876980917103
neoplasm of celiac artery,0.000330451110658247
"nephropathy; drug-induced, analgesic",0.0003301735118209829
Mitochondrial cytopathy,0.00032938517748116173
"Derailment due to track problem, without antecedent collision, pedal cyclist injured",0.00032912403187483624
intraductal micropapillary carcinoma in situ of gallbladder,0.0003285441794997712
Motor vehicle on road in collision with tram,0.00032833837680371986
Postprocedural seroma of unspecified eye and adnexa following other procedure,0.00032714410651353136
neoplasm of peripheral nerves of thigh,0.00032711817390269606
Synovial fluid: no fibrin clot,0.0003265851765268175
Intentional pethidine overdose,0.00032652113285890874
Photoaggravated rosacea,0.0003263610326858921
Supernumerary deciduous maxillary right central incisor tooth,0.000326149604849946
"Other cervical disc disorders, mid-cervical region",0.0003261121965153799
"Nondisplaced fracture of fifth metatarsal bone, right foot, subsequent encounter for fracture with delayed healing",0.0003261121965153799
Gastritis of newborn,0.00032552739123554753
Kidd isoimmunization of the newborn,0.00032467260406096544
"Crushing injury of unspecified right toe(s), sequela",0.00032416760991083943
"Follicular lymphoma grade IIIb, lymph nodes of multiple sites",0.0003231545067090171
"Nontraffic accident involving injury from moving part of motor vehicle while boarding or alighting from motor vehicle, except off-road vehicle, not on highway, passenger of motor vehicle injured",0.0003214368579574844
"Driver of three-wheeled motor vehicle injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter",0.0003213613257623038
ichthyosis-alopecia-ectropion-mental retardation syndrome,0.00032095549254200137
Allergy to oxypertine,0.00032085116342609257
Maternal uniparental disomy of chromosome 21,0.0003205992488543753
injury to the female genital system due to rape,0.00032049385324143636
"Mental and behavioral disorders due to use of cannabinoids, psychotic disorder",0.0003203487877952449
easy bleeding after major surgery or trauma,0.00031994669170404895
Unspecified subluxation of left ring finger,0.00031994669170404895
"scar; infusion catheter, spinal (stenosis)",0.00031985727270756345
Other sprain of specified finger with unspecified laterality,0.0003195157285425165
"Unspecified subluxation of unspecified sternoclavicular joint, sequela",0.0003182901606725989
"GLAUCOMA 1, OPEN ANGLE, F (disorder)",0.00031791005949932
Traumatic division of tendon of upper limb,0.00031765981898601234
"Acute serous otitis media, bilateral",0.0003174102746615243
Gallbladder contents hyperechogenic,0.00031740072078805805
glioma of hypothalamus,0.0003165116738762091
Peripheral gangrene,0.00031572252473587985
"Laceration of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level, initial encounter",0.0003150119824522648
Gentamicin overdose of undetermined intent,0.00031443676445610565
Open rotatory dislocation,0.00031353327947962305
closed oblique fracture of shaft of left tibia with fibula,0.00031353009152884626
"Anorexia nervosa, binge-eating purging type",0.0003134430461478821
Graffiti remover causing toxic effect,0.00031281105029343204
(Gestational oedema &/or non-hypertension excessive weight gain) or (maternal obesity syndrome),0.0003124467966009448
"Laceration of muscle and tendon of long extensor muscle of toe at ankle and foot level, left foot, initial encounter",0.0003123761598540028
Metabolic myopathy,0.00031198968884610736
Tendinosis of right knee,0.0003119792069789852
Lupus cystitis,0.00031178127233078793
Florid adenosis,0.0003111179732678543
"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing",0.00031110521381232266
malignant papillary meningioma,0.0003104093266044584
Allergy to rocuronium,0.0003099822848761179
Fetal macrocephaly,0.00030928131179137626
Localized pain,0.00030898621670260136
Alpha-1-antitrypsin phenotype PiSZ,0.0003089621017358324
inhibition of response to copper toxicity,0.0003081129112116217
transient monoplegia of left lower extremity,0.00030767658228721676
Mental retardation spasticity ectrodactyly,0.0003073887351917106
Bilateral drusen of optic discs,0.0003072698960402351
marginal zone B-cell lymphoma of stomach,0.0003056558125318299
"Sprain of unspecified part of right wrist and hand, subsequent encounter",0.0003049979309677268
closed fracture of right tenth rib,0.00030445647895506147
Retinopathy of prematurity stage 4 - subtotal retinal detachment,0.0003042547043126659
malignant male breast neoplasm of axillary tail,0.0003025905633431216
using phencyclidine,0.0003023533621684866
Adverse reaction to blood or blood product,0.00030193015031924854
"Salter-Harris Type III physeal fracture of unspecified calcaneus, initial encounter for open fracture",0.0003018840464870318
"Maternal care for malpresentation of fetus, unspecified, other fetus",0.00030178787804043087
Diffuse acute (reversible) ischemia of small intestine,0.00030172527626745014
"Foreign body granuloma of soft tissue, not elsewhere classified, unspecified thigh",0.00030027406058016735
Eclampsia complicating labor,0.00030014358068516125
tuberculosis of medulla TB in sputum: (+) microscopy,0.00029976584050392293
"hemorrhage; complication implant or graft, vascular",0.00029976240443797337
"rupture; perineum, complicating delivery, also involving vagina",0.0002993743304359704
bone neoplasm of semilunar cartilage,0.00029920965696520044
Bilateral age-related nuclear cataracts,0.00029916976377803594
Protracted bronchitis caused by bacterium,0.00029834393924946023
malignant solitary fibrous tumor of penis,0.00029820975415249974
Mucoepidermoid Tumor,0.0002981410278536418
spelling; retardation,0.0002978709957251519
"Monoarthritis, not elsewhere classified, hand",0.0002976959204756131
(Arthropathy NOS of the ankle and foot) or (arthritis NOS: [ankle] or [foot]),0.00029761816354671093
Neurogenic stammering,0.00029681736871083514
"Obstructed labor due to breech presentation, fetus 3",0.000295974845474941
Tuberculosis of thyroid gland,0.0002959633320212702
growth on colored part of left eye,0.00029594370055880466
Hepatitis flare,0.00029594370055880466
"Dyskeratosis Congenita, Autosomal Recessive",0.0002951953824138754
"Chronic gout due to renal impairment, unspecified hip, with tophus (tophi)",0.0002945985645418763
"Fracture of left shoulder girdle, part unspecified, subsequent encounter for fracture with nonunion",0.00029438577756837344
Benign neoplasm of skin of left upper limb,0.0002939141790362601
Trichobezoar in stomach,0.0002938703511392432
"Motor vehicle traffic accident involving collision with another motor vehicle, parked, pedestrian injured",0.0002938366317908005
Cells of Monocytic Lineage 80 Percent or More of Bone Marrow Leukemic Cells,0.0002936277523986215
"[X]Other postprocedural disorders of the circulatory system, not elsewhere classified",0.00029293023342510574
thigh; melanoma,0.0002924117749526404
iris bombe of both eyes,0.00029210338586189473
"Displaced fracture of greater tuberosity of unspecified humerus, initial encounter for closed fracture",0.00029201902213986256
